Index,QS_rank,Previous Rank,Country/Territory,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE,normalizedName,Type,State,Zip,isPublic,Institution_Control,Photo,USNews_US_Rank,ACT_Average,Aid,Acceptance Rate,Tuition,GPA_Average,Engineering Reputation Score,Parent_Rank,Enrollment,Business Reputation Score,SAT,Cost After Aid,SAT_Range,ACT_Range,Blurb,Region,USNews_global_rank,Global Score from US News,Image,Description,Country,Country Code,name,Total number of students,Number of international students,Total number of academic staff,Number of international staff,Number of undergraduate degrees awarded,Number of master's degrees awarded,Number of doctoral degrees awarded,Number of research only staff,Number of new undergraduate students,Number of new master's students,Number of new doctoral students,best global universities,agricultural sciences,artificial intelligence,arts and humanities,biology and biochemistry,biotechnology and applied microbiology,cardiac and cardiovascular systems,cell biology,chemistry,clinical medicine,computer science,condensed matter physics,ecology,economics and business,education and educational research,electrical and electronic engineering,endocrinology and metabolism,energy and fuels,engineering,environmental engineering,environmentecology,food science and technology,gastroenterology and hepatology,geosciences,immunology,infectious diseases,materials science,mathematics,meteorology and atmospheric sciences,microbiology,molecular biology and genetics,nanoscience and nanotechnology,neuroscience and behavior,oncology,optics,pharmacology and toxicology,physical chemistry,physics,plant and animal science,polymer science,psychiatrypsychology,public environmental and occupational health,radiology nuclear medicine and medical imaging,social sciences and public health,space science,surgery,chemical engineering,civil engineering,green and sustainable science and technology,mechanical engineering,water resources,best global universities in europe,best global universities in the united kingdom,marine and freshwater biology,best global universities in asia,best global universities in china,best global universities in canada,best global universities in australianew zealand,best global universities in australia,best global universities in the netherlands,best global universities in switzerland,best global universities in hong kong,best global universities in denmark,best global universities in germany,best global universities in france,best global universities in belgium,best global universities in sweden,best global universities in spain,best global universities in japan,best global universities in norway,best global universities in saudi arabia,best global universities in finland,best global universities in africa,best global universities in south africa,best global universities in new zealand,best global universities in israel,best global universities in south korea,best global universities in italy,best global universities in latin america,best global universities in brazil,best global universities in austria,best global universities in ireland,best global universities in greece,best global universities in portugal,best global universities in the czech republic,best global universities in the united arab emirates,best global universities in egypt,best global universities in taiwan,best global universities in turkey,best global universities in iran,best global universities in vietnam,best global universities in nigeria,best global universities in malaysia,best global universities in pakistan,best global universities in russia,best global universities in chile,best global universities in mexico,best global universities in poland,best global universities in jordan,best global universities in argentina,best global universities in hungary,best global universities in thailand,best global universities in bangladesh,best global universities in ethiopia,best global universities in india,best global universities in colombia,best global universities in romania,best global universities in slovakia,best global universities in morocco,best global universities in indonesia,best global universities in tunisia,best global universities in lithuania,City,Name
572.0,571,641-650,Türkiye,L,FC,VH,Public,33.0,371,50.5,251,18.5,801+,11.8,801+,3.9,801+,6.1,801+,10.9,801+,73.5,483,30.8,536,58.3,539=,29.2,hacettepe university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,660,47.9,N/A,,Turkey,TUR,Hacettepe University,"35,176",937,"1,889",26,"5,620","1,046",522,227,"6,564","2,032",591,660.0,382.0,nan,nan,572.0,nan,nan,nan,543.0,209.0,580.0,nan,nan,nan,nan,nan,nan,nan,783.0,nan,nan,nan,nan,nan,nan,nan,767.0,nan,nan,nan,nan,nan,314.0,367.0,nan,240.0,nan,436.0,690.0,nan,nan,392.0,240.0,583.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,189.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ankara,Hacettepe University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hainan medical university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,087",20.0,N/A,,China,CHN,Hainan Medical University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2087.0,nan,nan,nan,nan,nan,nan,nan,1368.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,463.0,nan,492.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,904.0,349.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Haikou,Hainan Medical University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hainan normal university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,206",16.2,N/A,,China,CHN,Hainan Normal University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2206.0,nan,nan,nan,nan,nan,nan,nan,1371.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,997.0,384.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hainan,Hainan Normal University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hainan university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,664,47.8,N/A,,China,CHN,Hainan University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,664.0,77.0,nan,nan,412.0,142.0,nan,nan,366.0,nan,585.0,nan,nan,nan,nan,383.0,nan,255.0,435.0,156.0,188.0,32.0,nan,nan,nan,nan,325.0,nan,nan,nan,nan,168.0,nan,nan,nan,nan,160.0,906.0,158.0,181.0,nan,nan,nan,362.0,nan,nan,202.0,nan,133.0,nan,nan,nan,nan,25.0,192.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Haikou,Hainan University
1037.0,1001-1200,951-1000,Republic of Korea,M,FC,VH,Private not for Profit,3.4,701+,2.7,701+,95.6,70,13.1,801+,4.3,801+,3.5,801+,7.6,801+,9.1,801+,1.8,801+,41.4,801+,-,hallym university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,"1,794",26.9,N/A,,South Korea,KOR,Hallym University,"7,676",321,906,22,"1,706",220,37,282,"1,875",270,58,1794.0,nan,nan,nan,nan,nan,nan,nan,1499.0,785.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,490.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,719.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chuncheon,Hallym University
244.0,244,183,Qatar,S,FO,VH,Public,14.3,701+,6.8,701+,100.0,20,100.0,6,100.0,10,100.0,6,99.9,29,75.7,424,6.8,801+,38.5,801+,50.9,hamad bin khalifa university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hamad Bin Khalifa University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamad bin khalifa universityqatar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,479,53.2,N/A,,Qatar,QAT,Hamad Bin Khalifa University-Qatar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,479.0,nan,nan,nan,nan,nan,nan,nan,477.0,183.0,212.0,nan,nan,nan,nan,303.0,nan,316.0,444.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Doha,Hamad Bin Khalifa University-Qatar
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamadan university of medical sciences,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,706",28.3,N/A,,Iran,IRN,Hamadan University of Medical Sciences,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1706.0,nan,nan,nan,nan,nan,nan,nan,nan,659.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,412.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,670.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hamadan Province,Hamadan University of Medical Sciences
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamamatsu university school of medicine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,910",24.6,N/A,,Japan,JPN,Hamamatsu University School of Medicine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1910.0,nan,nan,nan,nan,nan,nan,nan,nan,691.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,472.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,792.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hamamatsu,Hamamatsu University School of Medicine
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamburg university of technology,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,387",34.1,N/A,,Germany,DEU,Hamburg University of Technology,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1387.0,nan,nan,nan,nan,nan,nan,nan,1245.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,636.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hamburg,Hamburg University of Technology
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamilton college,national-liberal-arts-colleges,NY,13323.0,True,private,https://www.usnews.com/dims4/USNEWS/739cbab/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F02%2F23%2Fd637d2ee4639ba7cbc745dae7a52%2Fnew-hero-image-usnwr-profile-2024.jpg,14,32.0,50.0,12.0,68960.0,nan,nan,nan,2053,nan,1410.0,28820.0,1410-1550,32-35,"Hamilton College is a private institution that was founded in 1812. It has a total undergraduate enrollment of 2,053 (fall 2023), its setting is rural, and the campus size is 1,300 acres. It utilizes a semester-based academic calendar. Hamilton College's ranking in the 2025 edition of Best Colleges is National Liberal Arts Colleges, #14. Its tuition and fees are $68,960.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Clinton,Hamilton College
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hamline university,regional-universities-midwest,MN,55104.0,True,private,https://www.usnews.com/dims4/USNEWS/6a897ae/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Faf%2F78b26e0b3ee75c9213eebb21316691%2FARCH10698-%283%29.jpg,16,20.0,81.0,90.0,50744.0,3.5,nan,nan,1716,nan,1125.0,30097.0,1125-1420,20-28,"Hamline University is a private institution that was founded in 1854. It has a total undergraduate enrollment of 1,716 (fall 2023), its setting is urban, and the campus size is 60 acres. It utilizes a 4-1-4-based academic calendar. Hamline University's ranking in the 2025 edition of Best Colleges is Regional Universities Midwest, #16. Its tuition and fees are $50,744.",midwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,St. Paul,Hamline University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hampdensydney college,national-liberal-arts-colleges,VA,23943.0,True,private,https://www.usnews.com/dims4/USNEWS/de217a3/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fc6%2F7ce9a679ae273c78f3bd999cd34aed%2Fcollege-photo_13098.jpg,103,22.0,nan,50.0,54550.0,3.5,nan,nan,876,nan,1060.0,nan,1060-1230,22-31,"Hampden-Sydney College is a private institution that was founded in 1775. It has a total undergraduate enrollment of 876 (fall 2023), its setting is rural, and the campus size is 1,338 acres. It utilizes a semester-based academic calendar. Hampden-Sydney College's ranking in the 2025 edition of Best Colleges is National Liberal Arts Colleges, #103. Its tuition and fees are $54,550.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hampden-Sydney,Hampden-Sydney College
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hampshire college,national-liberal-arts-colleges,MA,1002.0,True,private,https://www.usnews.com/dims4/USNEWS/eaf9285/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Ffc%2F9971e734518ef358461be06b1f6cf5%2Fcampus_autumn_aerial.jpg,145,nan,nan,70.0,59256.0,3.5,nan,nan,717,nan,nan,nan,nan,nan,"Hampshire College is a private institution that was founded in 1965. It has a total undergraduate enrollment of 717 (fall 2023), and the campus size is 800 acres.  Hampshire College's ranking in the 2025 edition of Best Colleges is National Liberal Arts Colleges, #145. Its tuition and fees are $59,256.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Amherst,Hampshire College
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hampton university,national-universities,VA,23668.0,True,private,https://www.usnews.com/dims4/USNEWS/af4e863/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F85%2F6ea21a6e031cb227492b6fe018697c%2Fcollege-photo_10393.jpg,273,12.0,nan,48.0,30842.0,3.4,2.6,nan,3255,nan,857.0,nan,857-1226,12-24,"Hampton University is a private institution that was founded in 1868. It has a total undergraduate enrollment of 3,255 (fall 2023), and the campus size is 314 acres. It utilizes a semester-based academic calendar. Hampton University's ranking in the 2025 edition of Best Colleges is National Universities, #273. Its tuition and fees are $30,842.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hampton,Hampton University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hanbat national university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Unranked,N/A,N/A,,South Korea,KOR,Hanbat National University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Daejeon,Hanbat National University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hangzhou city university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,803",26.8,N/A,,China,CHN,Hangzhou City University,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1803.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1310.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,726.0,278.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hangzhou,Hangzhou City University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hangzhou dianzi university,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,435",33.3,N/A,,China,CHN,Hangzhou Dianzi University,"27,192",916,"1,730",16,"4,591",nan,34,118,"5,717",nan,99,1435.0,nan,99.0,nan,nan,nan,nan,nan,610.0,nan,297.0,242.0,nan,nan,nan,154.0,nan,nan,495.0,nan,nan,nan,nan,nan,nan,nan,307.0,376.0,nan,nan,nan,187.0,nan,nan,nan,nan,187.0,807.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,530.0,212.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hangzhou,Hangzhou Dianzi University
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hangzhou medical college,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,913",24.5,N/A,,China,CHN,Hangzhou Medical College,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1913.0,nan,nan,nan,742.0,nan,nan,nan,nan,899.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,438.0,nan,234.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,794.0,309.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hangzhou,Hangzhou Medical College
